CRIM,ZN,INDUS,POLINDEX,RM,AGE,DIS,HIGHWAYCOUNT,TAX,PTRATIO,IMM,BPL,PRICE,RIVERSIDE
0.140391676,1.108014557,3.774971879,1.229443684,7,64,5.708660326,2,270.3284025,18.01928464,396.4199091,6.444468648,29.61357594,NO
8.525022599,0.478720055,18.32009096,0.987815563,8,100,2.489522327,24,667.3688497,22.43147222,305.9963982,23.32046098,14.04218623,NO
4.173658721,1.616991321,19.46040858,1.54454442,7,90,3.310733654,24,666.3435913,20.38426276,392.0883092,16.03263326,18.41028636,NO
2.957715161,1.04353166,20.30048671,0.914055561,6,41,6.316391677,24,667.5724003,21.17851524,394.0667718,12.83368942,22.40032202,NO
0.439255604,2.100146713,5.289422784,1.651051709,7,39,6.326476948,6,225.7415397,20.65266758,396.8804061,8.988056586,21.50459912,NO
0.151348112,0.00028144,25.72339633,1.739515833,6,96,2.6286678,3,188.4807931,19.83746607,379.6642001,18.03807207,18.81153051,UNKNOWN
0.640466095,14.51900206,6.503966763,0.603834035,6,22,9.02133841,5,346.5297505,19.24964359,398.4682964,9.338109874,22.96337275,NO
1.228215301,0.377683895,9.769191611,0.891694276,6,74,2.902522134,6,392.0965843,20.37407917,397.7971342,15.32071786,17.96374908,NO
1.278786395,1.374969984,9.568249885,2.401953471,6,98,3.587920964,5,384.192293,21.95028882,394.6636914,17.08350376,19.69655027,NO
0.123382768,0.146262168,5.998373699,0.904497056,7,47,5.318938775,6,224.0955781,20.77715121,397.0010392,10.20378989,20.39067254,NO
5.807221691,1.380902311,18.5577813,0.935752597,9,68,3.046440953,24,666.5697069,20.66878415,376.5870682,12.52890517,29.85961242,NO
1.031589977,82.67884337,4.406612068,0.842986249,9,17,7.359303619,2,348.5873135,15.14388567,396.2478676,3.181313744,42.90408953,NO
0.635696365,1.745492145,10.96124681,1.080496285,6,59,4.368178484,5,304.1395663,19.5049977,396.5789263,12.88956649,21.30224488,NO
0.671645412,0.311212033,3.345239893,1.90667621,6,26,5.985659634,6,430.9126231,17.21861824,384.0418595,10.34255421,21.5275603,NO
0.612039712,21.46404204,5.999489285,1.158146244,9,55,3.031570906,6,264.2652413,13.72122473,390.482286,4.521164168,43.68334836,NO
4.367009146,0.089683251,18.11566691,1.162195356,7,92,3.419418103,25,666.8782264,20.91347452,350.8933015,14.54131238,20.9300839,NO
5.102018634,1.306672738,18.43587845,1.964487928,6,95,2.672784573,24,666.5519461,21.00888824,332.1095535,22.09457441,19.16972249,NO
0.983412891,1.309111454,8.298111745,1.833541927,7,95,5.701552319,4,307.6238386,21.30261955,394.7795125,16.74829154,15.92813951,NO
0.695399135,1.449628754,11.35143897,1.036887022,5,90,3.713464309,6,277.9805934,18.93891519,396.6555977,24.53643093,20.05204115,YES
0.510178968,1.642599852,6.845273887,1.044414826,9,80,4.242635825,9,307.1507626,18.80068602,372.7732418,8.617215917,32.40650915,NO
5.445446937,0.19528216,19.14162711,1.497221626,7,95,3.054761813,24,667.1629811,22.16502705,331.9971044,21.36581012,20.33568666,NO
2.880543187,1.270650675,8.527619339,1.706064629,-1,92,5.009597921,4,308.9792499,21.39842306,397.4761156,18.88693501,17.03746745,NO
3.539531866,1.063616679,19.64825317,1.226809033,7,97,3.851018739,7,403.6203131,15.86662555,297.0906658,12.34871238,24.30641904,NO
0.831255593,56.27761327,4.067326489,1.252413844,7,57,6.1483285,5,370.6938083,17.69909616,397.2073247,8.6714925,24.08410177,NO
0.246079275,0.737470718,13.78693251,0.671187492,8,46,4.775945231,5,398.0499203,19.43675571,388.3715088,10.41879304,22.00950852,NO
6.499269633,1.259566299,19.63890131,1.460628575,7,69,4.577745944,24,666.7263373,20.49609479,376.3121538,12.22603756,30.91053852,NO
1.728095912,1.925705957,8.326269876,1.395087969,7,90,4.853297358,5,307.3948231,21.73341206,393.9386225,14.32756238,20.82296424,NO
4.8380786,0.492816413,20.43840868,0.890722425,6,100,1.678986735,5,403.9713591,14.81588136,396.9492711,27.08540726,16.70925799,NO
0.894076314,1.220200508,4.512115369,0.56537821,9,96,3.525223263,4,194.1937128,17.80457955,397.3957818,6.007808233,32.63549622,NO
0.442678457,80.71639807,2.886398177,1.547683237,8,35,8.18776779,3,329.8291995,12.93613869,398.2679026,4.62138585,34.8345191,NO
0.71735372,0.988075035,10.78455363,0.998057334,7,93,4.504033802,6,277.9035546,19.18346683,394.5467733,17.36382237,22.13347659,YES
2.248173246,20.25328288,5.076315529,1.641475169,9,69,5.08436941,6,264.8936946,14.07418084,384.6323787,9.619340676,51.14337519,NO
3.889624908,0.502020607,19.64647446,0.739199608,6,93,3.797427198,6,403.6996578,15.87729735,395.7760103,13.03940685,23.15619142,NO
0.674463046,0.571018958,2.511405979,1.091429859,7,71,3.585992258,3,194.2861232,18.18743518,387.203684,14.00816722,29.66780342,NO
2.46051124,1.559802055,9.739639892,2.364274618,6,89,5.954512985,5,307.5474091,21.42596273,306.3938538,17.51008572,15.86169177,NO
0.453331797,0.788965047,11.13950427,0.5732083,6,73,5.247392391,5,278.0937157,20.07349019,391.2014184,18.29151187,23.4687163,NO
7.938020385,0.396889872,18.22850785,2.194297555,8,96,2.313689365,25,666.2339317,20.32624037,320.6095129,16.31405806,15.97133506,NO
2.018634932,0.136255273,21.97472014,1.236803872,7,94,2.133040556,4,437.6851739,21.65456954,388.6061246,25.98473404,14.34553214,NO
2.536267555,1.195049116,23.95890587,1.091301106,6,96,2.964787689,4,437.1910275,22.24078286,396.9087072,18.3854223,14.94347782,NO
7.14301805,0.050937165,19.56706166,0.958662489,7,89,2.968048489,26,667.142769,20.49221485,100.4869696,18.03193833,14.57228919,NO
0.119523954,45.64351681,3.55901652,0.559565973,8,32,7.951939438,7,398.2337125,15.34686771,390.0790816,6.222240486,30.66498405,NO
5.715362521,0.273295066,18.67427063,2.803628331,7,85,3.338511769,24,667.015622,21.57319669,396.2709541,12.87028158,22.85292064,YES
10.12237664,0.692578289,19.11687468,2.247385503,6,100,3.115959659,25,666.015959,21.17248788,397.4743808,18.19489886,14.76573468,NO
0.881981949,0.500560702,4.607284765,1.030170307,8,57,5.098644428,3,247.6716121,19.32324881,393.9315243,7.416923324,27.99690082,NO
0.58589963,82.50356858,3.794475224,0.431143063,7,32,10.09021537,1,316.3763526,16.87340802,395.7555783,7.614394597,22.06940464,NO
1.773527725,0.124893689,11.23452201,1.424675699,7,60,4.395062162,4,277.3944509,19.51941083,382.7801301,14.98237961,25.11134732,YES
0.790362201,0.227375645,28.15821545,2.767404548,6,97,3.79349963,2,188.5822395,20.72232649,370.6331212,26.66101855,18.65138385,NO
1.792623593,0.985252052,5.540922349,1.482570869,7,48,6.009895085,5,248.9705346,19.8710039,397.8965677,10.146353,24.01926026,NO
3.578275418,0.878433722,21.37176569,1.215527139,7,84,2.292925835,5,403.9003841,14.96720006,90.17921621,16.68501804,16.59251088,YES
0.446856039,0.193564629,6.710556326,1.040253449,7,93,4.486967323,8,307.5439921,18.96491765,396.2311372,21.46233807,22.18157238,YES
0.679235186,0.77076306,22.99962392,0.84106086,7,99,2.328247841,5,437.1896323,22.10769347,394.8999532,18.26027049,18.44666392,NO
1.515385671,20.60534425,7.509475106,1.802559545,7,44,5.663815707,4,223.6562633,19.5198141,388.953411,14.10391543,21.6864309,NO
0.978317787,35.08094205,6.729192804,1.73386551,7,29,6.892022524,1,304.8099506,18.39820115,394.3827679,12.87723127,17.82959891,NO
1.788975255,13.60763263,9.904542755,0.595233073,7,40,5.644654193,5,311.5563,16.23418493,391.501374,16.07046224,22.85228465,NO
0.279914119,81.08119197,4.63090437,0.643152376,6,21,9.679558151,1,315.2142804,17.44086119,395.723557,9.887226391,22.24289239,NO
0.464247626,26.84539749,5.277402478,1.554779699,7,94,6.830784996,9,284.985013,22.14456747,379.1419502,14.94114828,16.11861126,NO
4.628025626,1.938137897,18.17761323,1.389563953,6,93,3.498493786,25,666.3193537,20.28225247,350.765197,14.70333513,20.97970736,NO
0.747290204,41.72770168,8.175540684,1.072283773,8,49,5.554671193,5,255.128342,19.88620345,390.4393568,6.988752766,34.75427556,YES
3.351260893,1.471903149,20.06194606,1.273505127,8,93,2.740521362,5,403.1164716,15.02138725,241.183426,10.20719429,25.55779558,NO
1.395168772,25.01454233,6.515601234,2.228552757,9,68,7.488039688,8,285.7689405,20.32183312,398.9331433,7.971303244,23.03772579,NO
0.848311067,60.24171145,4.146375034,0.82540055,8,19,7.616116982,1,265.4969439,16.16715135,377.1441437,4.393416605,30.19247648,NO
4.934462788,0.649064452,18.15090794,1.379931004,7,86,3.847772958,26,666.9582063,20.91351714,22.54187896,17.2015574,19.96295254,NO
0.596306325,0.139585387,10.32241536,2.011774551,7,84,4.875805862,5,304.2975625,18.70421151,394.3904717,8.622604719,21.83468117,NO
0.513636305,96.63424306,2.094339269,1.112639816,7,16,7.938165207,3,402.5021601,17.26760839,384.3063931,5.305571887,32.9387466,NO
1.246870618,21.09180685,5.100274024,1.760182948,8,90,2.721671804,5,264.2584034,13.21621309,388.544384,7.886850966,44.05150599,NO
1.693506693,0.031121347,25.91048035,2.054985207,6,96,2.068280001,3,188.8962813,19.97409691,359.6628593,27.73959101,16.27387291,NO
0.864449926,0.147174745,22.75206215,0.913622326,6,96,2.641554087,5,438.4530114,21.55026014,392.7735676,18.7058158,17.07857944,NO
0.208456159,18.0885885,2.666680594,1.351291368,8,66,4.236715163,3,296.8618069,15.93079992,396.9226333,6.386322901,24.41001869,NO
2.05803146,20.39841313,4.078145273,2.372678796,8,101,2.069199258,6,264.3626883,14.08645588,383.3607819,8.688077095,36.2410056,NO
0.494413963,0.813745488,7.717649624,1.230207543,9,72,6.167128611,9,307.3867396,18.71808554,380.4590403,4.24506982,48.76847248,NO
1.226804197,0.674611107,23.16249113,1.150311648,7,99,2.997765362,5,437.1816841,22.09123976,386.6612354,13.21313312,24.67198846,NO
0.032348973,17.90484234,2.514423989,0.831877731,7,61,9.977147429,3,216.1879248,18.60644727,394.4840866,9.130782112,33.79471339,UNKNOWN
0.539907912,2.434834193,10.58143258,0.932150733,8,29,3.874852702,6,392.6204556,21.52112431,393.3373664,18.65380316,23.40863746,NO
1.477187149,1.894451945,6.320579681,1.603327879,7,69,4.224864744,6,279.8636622,19.82481642,397.1224562,9.725694001,19.50552988,NO
6.744900931,0.262815779,18.17874932,1.842058164,7,92,3.88658713,25,666.3883692,20.98864769,393.8681736,10.66310622,20.28231169,NO
0.884956666,0.077182885,23.1909397,1.422175676,7,99,3.269334267,5,437.3586504,21.91502492,386.6185651,11.19142726,23.60314369,NO
7.289556692,0.534982612,18.96966872,2.238568503,6,96,1.991527024,24,666.1123677,20.98336959,398.0140095,20.11778158,14.78221209,NO
0.710302138,36.21503874,6.179281109,0.700220059,7,30,6.803136943,2,304.2561579,18.8135456,394.2954422,12.79482166,18.00654849,NO
0.264988145,25.03188035,6.452359849,0.848466688,8,34,6.182657679,4,282.3391847,19.29925321,397.4648754,5.497881438,29.94814168,NO
1.080157601,1.381182729,9.916076503,2.014190272,8,85,4.89368235,6,308.4044067,22.79232679,382.1638141,10.82198301,19.832194,NO
0.084536205,0.553444239,7.227565817,0.924790756,7,62,5.608727463,2,242.0000262,18.15965221,394.5176963,4.52885019,35.8093865,NO
1.491067823,0.925851419,28.9622824,0.619651833,5,98,2.009592684,4,711.9016015,20.38577729,319.5969424,29.93454136,9.950215019,NO
4.093521708,0.797822109,10.81427924,1.082573536,5,38,3.625704925,5,304.1036686,18.61931475,350.6000421,14.12038819,16.55790609,NO
10.24125365,0.208189022,18.66775617,0.914194844,7,99,2.726341648,25,666.0243084,21.40215189,397.4597265,19.16563193,14.40771525,NO
1.4456977,1.879922534,14.69444268,1.436028132,6,58,4.588072632,5,277.5414927,19.11638779,393.6126171,14.74482478,24.51351479,YES
9.60258653,0.550359628,18.51308653,0.866832821,6,100,2.394754196,25,667.0649542,20.85021343,399.356115,21.32197767,12.76057807,NO
0.618303884,1.63000426,22.30799103,0.958351065,7,100,2.051092198,4,437.3099889,21.6648911,398.2582288,15.74625365,18.26674655,NO
3.20139936,0.540122233,10.76884899,2.093884,7,78,4.742721719,5,304.2114331,19.03675685,396.5468224,11.63897204,18.14538215,NO
0.105105577,45.62351281,4.333205226,0.529062799,7,22,7.234014623,5,398.2695114,17.16723065,378.443888,6.020588544,38.00249738,NO
0.633518581,20.08585037,5.432545249,0.680072631,10,87,4.085677972,5,264.2196709,13.07104433,390.2828508,5.584374295,51.92608826,NO
1.148549052,1.387540643,14.91828303,2.120167289,8,93,4.569676781,5,276.0225411,16.95133854,394.4947928,10.96859166,23.88169325,YES
1.363015929,1.011202498,7.509758994,1.484661058,8,75,4.822607033,6,287.0475228,19.96744048,391.4142392,11.82981327,19.89179025,NO
0.196758044,1.007948296,11.19263659,0.768770511,7,82,3.624181568,7,432.0955056,18.64277198,396.8516293,10.51041699,24.04187487,NO
1.821449517,0.818118736,26.65979513,1.083918918,7,97,3.244843256,2,189.9383103,19.81749235,381.6605192,17.80548288,19.03759649,UNKNOWN
0.149486544,1.983644435,6.800045445,0.689161519,8,60,6.126357764,6,225.480837,21.40271645,396.5437022,10.79669543,19.71561345,NO
1.74628872,22.09955532,6.762288952,0.710602079,7,10,7.412649648,7,332.259145,19.77400059,377.3544489,3.748024743,25.45623303,NO
5.912574851,0.284065794,18.22863281,1.741813631,8,94,2.879727097,26,667.0705151,21.52955217,396.7358193,19.72254284,16.81055895,NO
0.26328665,0.112414556,5.258665378,1.960902433,8,46,5.031290027,5,225.0952486,20.43978031,397.1312434,10.18787855,19.92592151,NO
0.978056515,0.742522155,7.223671241,1.54048841,7,41,6.327942185,4,234.0225168,18.34737543,390.3345835,10.11626787,22.2435777,NO
0.483990654,0.24620436,10.81723307,1.501008051,8,96,3.48266458,7,432.2303669,17.97831671,397.5565587,17.48631793,21.038947,NO
0.9754274,0.741869914,6.218306386,1.054815095,10,84,3.518395345,9,307.1072396,17.89008196,382.4170438,6.625186494,50.34882059,NO
9.942357014,0.451882369,18.19310897,0.893402105,6,87,2.860646476,25,666.1717789,20.83346704,83.68025521,18.1670251,15.25290231,NO
1.353393531,0.871856787,10.3520937,1.123725209,7,43,2.637216212,7,392.443137,19.35175279,397.7079933,14.90793273,25.54492882,NO
0.130224457,33.46344341,4.258813024,1.120077071,7,59,3.8179331,7,222.5100879,18.62629273,395.0067514,9.651248707,28.75407697,NO
1.867684522,1.131118582,7.646307502,2.094973943,7,86,5.831704815,4,233.4350802,19.08538611,394.2192442,19.58788425,17.49245825,NO
1.205448928,0.20071001,3.667157793,0.635890953,6,26,5.932792771,4,430.0561863,17.30603056,383.0841477,11.38140358,20.39065877,NO
0.4999891,25.68313087,5.524370724,1.718443987,6,47,7.436180795,8,287.4471384,21.36967956,398.2673373,10.68388603,20.4674159,NO
1.188092846,29.78216498,15.5094687,1.004495719,8,30,4.068579644,4,270.342709,18.73659978,396.3827163,6.917746811,25.34795713,NO
1.034753037,26.50535397,5.550321262,1.082407221,8,34,5.606197896,5,281.9798912,19.31244773,397.0674017,7.099741754,25.33313819,NO
1.72666058,1.619923108,5.825152598,2.116033051,7,47,6.506171673,5,224.4259796,21.4388436,397.9051982,11.70491187,19.53126048,NO
0.47726318,80.79626299,2.58337446,2.026482073,7,30,9.266795723,5,281.7420096,17.38769791,391.3172454,8.814728101,26.06308706,NO
0.276167687,30.87400871,5.51549277,0.989095348,7,54,8.493456894,6,300.8218618,16.95578298,373.1315091,11.75037303,25.12758581,NO
5.646291774,0.426743758,19.60239842,1.004838436,8,68,3.100730756,25,666.796656,20.90296821,375.3631495,12.10051147,29.86231066,NO
0.576846721,0.018117077,23.17921041,1.306673707,7,98,1.922911301,4,437.3857256,21.38255899,393.7092563,22.7057099,13.99654478,NO
0.539355887,56.49684099,4.07774155,1.06349101,7,57,6.494983025,6,372.219984,18.30127725,398.9900797,7.548405981,24.33073914,NO
0.283786395,0.379490345,8.320559216,1.321658283,7,55,6.113635733,7,287.0107168,20.5851191,397.25183,7.685327022,24.34528244,NO
0.573841726,0.028403545,9.081559096,0.553823199,6,92,3.206163117,5,384.0295303,22.10686804,391.8300513,18.16652555,21.16048527,NO
0.589881274,0.109649583,3.716958318,1.327465221,8,59,4.005714705,3,276.209236,18.01052109,359.5041537,6.819177695,28.47528684,NO
0.403155003,0.313020015,9.801410706,1.056484881,6,71,5.459148486,7,392.5199972,19.54206442,398.6508155,14.45198476,18.52460368,NO
1.656554591,1.649893651,11.8238221,1.195781491,7,7,6.928734228,6,305.8710812,20.50759699,377.563328,9.018834617,24.42721489,NO
0.491385655,60.37961406,2.704143352,2.190258367,7,36,10.78732921,4,412.1956624,20.10101815,371.7811679,5.604308923,24.52835417,NO
0.74668203,81.20868254,6.129771118,1.305150011,8,28,5.72747995,4,246.3155686,20.76928668,398.1008176,3.697355555,28.77711695,NO
0.296980125,33.34068936,3.296174647,3.016967683,9,72,3.38804587,7,222.6825213,18.81281927,397.1494603,7.40322321,34.65154161,NO
0.23738895,33.71334385,3.16305979,0.538489184,8,70,4.885230786,10,222.8359284,19.19478439,397.1825667,8.241576392,28.46528167,NO
1.92314052,0.249369595,7.504195012,1.14929992,7,22,3.62581703,9,307.7354396,18.79734731,381.1461702,4.402054175,31.6525554,NO
0.843286246,0.278937101,10.97853889,3.129788746,7,93,4.684637655,6,278.2427694,19.79013757,393.6264116,17.47038721,22.76853342,YES
1.150194953,0.523082959,2.631249313,0.932557617,7,60,3.012479334,5,193.1651827,18.72658627,397.6874392,6.534122767,37.31738083,NO
2.502171493,0.632032136,19.98356574,1.667615798,6,88,2.744457347,5,404.5609115,14.84188551,345.0413441,12.3881922,15.69178408,YES
2.249403595,0.651149383,4.074274048,0.904303836,7,96,3.903219448,3,193.5081808,18.93297572,399.0900623,6.335263155,34.58945474,NO
0.524635439,0.141453396,7.500674846,2.093926434,7,41,4.848960058,6,287.6200016,19.646407,398.5923115,6.330249732,25.69661198,NO
1.57819342,0.412457764,12.22167294,1.88378034,7,91,2.747640051,2,273.8168199,22.42838831,397.303822,7.609994059,24.40700392,NO
1.217916673,22.69773856,6.113384021,1.00010563,9,9,8.915509037,7,331.5626353,19.5190335,397.2704124,3.753884284,42.93537374,NO
1.366968132,0.410108712,6.499763056,1.263819231,7,42,4.051697632,6,279.232467,20.47804593,398.178062,8.845711566,21.46468544,NO
0.831183175,100.4707685,2.09023603,0.429391557,8,42,9.127252927,6,257.7816289,15.86286761,394.4234411,4.054261577,31.73828865,NO
1.270361237,0.566358208,6.577833809,2.8809041,10,84,3.501694242,9,308.0162257,17.48735374,383.3549852,5.600980737,50.74061362,NO
1.125021228,1.358424053,5.335405711,1.569385034,6,-2,5.014497396,4,247.6711341,19.2527385,395.6668201,9.129976634,22.48038567,NO
0.172903049,30.72656342,4.949740952,1.280622704,7,66,7.888843656,7,301.9872583,18.04706389,396.8907257,13.1251313,22.54321304,NO
0.209440926,0.414615151,7.653326384,0.594324096,7,41,6.691881013,3,233.4394938,18.20019096,389.5153441,10.29167656,22.42631227,NO
0.46675367,0.074537597,2.916423003,1.599021103,8,70,5.446358171,4,193.9265114,18.11314613,387.5852614,13.15528267,29.83214838,NO
8.201440193,0.008405723,18.45362445,1.216840261,6,99,3.626006037,24,668.0837154,20.83951632,393.4750801,20.03842416,9.436568862,NO
5.296736991,0.206977889,18.80006081,0.853527177,7,95,3.566589693,24,666.6583946,20.54734618,396.595328,18.68730007,17.16329353,NO
3.465782009,0.514009381,18.31703358,1.215505095,6,49,3.162163833,24,666.1439898,20.66444015,336.0973826,14.45475954,19.99946524,NO
0.436351078,90.00705384,1.22860756,1.705128516,9,25,6.175892682,1,198.2177341,15.93507039,396.7776088,3.930060892,51.11333466,YES
0.995702589,24.421182,5.926628938,1.309143828,8,35,8.118482603,7,331.2967061,19.53490616,391.8611593,9.512411912,25.70097473,NO
0.265944469,90.5853519,2.046990836,1.021913791,8,23,10.12553129,6,226.9122899,18.09967034,395.9884826,6.93693157,37.47223545,NO
0.511024863,25.03294263,6.516238382,0.833281032,7,44,8.740709763,9,284.1697186,20.31816841,396.3845471,9.891049947,25.16071927,NO
2.487455945,1.577516218,11.33398352,1.321884127,7,60,4.684207308,6,277.6937572,18.77270736,382.6456213,15.0742143,26.10532216,YES
0.473890795,85.81352911,1.439011025,1.760970117,8,36,10.10838388,3,313.1887706,18.3146958,397.6838391,5.826678165,26.34908524,NO
2.28130875,0.686419744,20.67343665,0.950465371,7,97,2.752913935,5,403.5946567,15.25386346,323.1974112,15.77577007,17.71801383,YES
1.286619949,0.605705178,10.13741317,0.888116225,9,80,2.872804934,6,392.0490607,20.53367638,397.4893566,15.14396996,17.01947217,NO
0.93546155,22.62014118,5.955542237,1.218470235,6,22,8.039283397,4,245.0266762,17.17387934,398.7245073,8.50053272,23.79579065,NO
6.212332963,1.105312609,18.47510149,2.353117353,7,87,2.535364288,24,666.0378478,20.96844605,51.89086094,19.08899061,14.64041704,NO
0.148209725,30.48593624,5.073733381,1.38588262,8,55,7.827849346,7,300.6660372,18.02637472,391.5833629,11.82955008,22.4554521,NO
3.118829816,0.206513249,19.61911326,1.577261209,8,96,2.972555631,5,404.5109844,15.01846199,369.3093885,3.730006336,50.99479975,NO
9.68861392,0.656838624,19.05967361,1.548452754,8,101,3.428581833,24,666.3174165,20.81205168,376.2044914,19.41459499,18.84959881,NO
0.934768284,0.580173886,3.793745358,0.713468207,8,54,3.955091424,3,193.0539662,18.5158145,393.8986242,7.190449867,51.60325067,NO
2.253820892,1.187154555,7.337990054,1.392095164,7,8,7.16287972,4,233.1551689,18.43766003,395.1791036,8.266844942,25.05066441,NO
1.36845082,0.628331408,8.611333897,1.636990921,6,97,2.185157396,6,385.0761551,23.05695586,394.2188033,16.77639282,20.09765313,NO
2.809321947,1.052583877,9.540666642,2.091886832,6,70,4.053259394,4,308.3628903,22.90296486,392.1154834,11.80289285,19.165151,NO
4.476953184,1.128639376,19.26337726,1.376650253,-1,91,1.865835258,25,666.3729067,20.20849257,316.7469539,15.54063615,22.60820166,NO
3.809983296,0.011766488,20.17089424,1.295449025,8,42,5.188791368,25,667.3868963,20.81992841,393.2156444,11.88788932,22.35515554,NO
0.719694377,1.560661092,13.77940781,1.457164844,6,46,5.884358352,5,398.8120716,19.55548754,384.4866318,8.944131563,21.50243898,NO
1.117080205,0.408277734,14.09371466,0.517558598,6,20,5.895825895,5,290.8535717,16.18104806,398.9230572,8.793206384,24.79030039,NO
1.924343062,1.161810631,19.69478507,1.378316344,8,98,2.743686687,7,404.8985686,15.64755043,391.648992,2.850850636,50.7690277,YES
0.297491592,1.506122786,22.68263227,1.834145147,7,96,2.632607941,4,437.9567498,22.25819936,392.7262679,18.25510645,16.60856132,NO
1.594574024,25.3460609,6.060689555,0.570298622,7,30,8.61164531,8,284.9591493,21.03955541,390.7800982,6.887835996,23.98159155,NO
1.440880537,1.382648285,22.26698871,1.01626858,6,95,3.529948232,5,437.65292,22.11309459,397.5704843,19.10184216,14.78525046,NO
1.418404564,0.307162743,15.27225964,0.801882427,7,52,7.238638163,6,289.8026169,17.88608564,394.1653837,7.913497658,27.88835874,NO
4.183037554,0.796584722,20.2096519,0.69311801,7,76,4.04705233,25,666.6036845,22.23617661,394.4645709,14.55607241,23.97780811,NO
1.155881204,1.552912335,3.181813078,1.187664895,8,55,4.344882289,4,193.5613288,19.90550932,393.1392366,4.7542528,50.87470798,NO
6.851743118,0.114294605,19.03631043,1.415034273,7,76,3.183503948,25,667.4549895,21.98981491,98.14745897,12.77039116,18.30800479,NO
1.110096782,20.53590621,4.053959589,1.496000291,9,65,6.023233502,5,216.1742897,15.02977525,388.5952445,4.346784432,47.06736427,NO
3.492284512,0.214527497,20.70466246,1.954527759,6,89,2.152618104,6,403.0374733,15.08048479,344.6705308,12.3526651,15.52367537,YES
1.091210283,0.701008177,10.65008104,0.662805156,6,66,2.954008144,8,432.2394458,18.45666291,392.7717481,14.83865308,19.70631566,NO
1.155455659,0.98124972,11.47460706,0.889063618,5,89,4.427821265,5,278.393412,20.14925952,395.2941386,25.20275878,20.53059749,YES
1.2005597,24.18363443,6.936931982,1.469883161,7,13,7.59757966,8,330.8577928,19.72589551,397.6494306,6.282884743,25.20546985,NO
4.987889954,0.339680442,19.09490181,0.700031299,7,94,3.15613184,24,666.540177,20.63667015,396.8432564,19.78444931,17.89352253,NO
0.858932765,40.60582421,2.599353307,0.904706828,8,45,10.3318394,2,335.2051233,20.11075267,397.3671265,6.958370202,23.96796216,NO
0.492465377,90.70802505,1.282393467,0.66726242,9,26,6.95258115,2,198.8069014,14.7338764,395.9345567,3.215845157,50.18203365,YES
3.547538481,0.658285225,19.29334583,0.858979302,6,50,4.066414433,25,666.8095144,20.37023839,337.4083953,14.82158894,20.01884415,NO
3.522226438,1.004523346,19.62908091,1.092172807,6,101,2.104789667,6,403.4730668,15.04414494,397.7151631,27.89655819,13.93231149,YES
8.076208584,1.217826335,18.29376441,0.742932817,7,84,3.974903016,25,667.0269256,21.84119016,272.4178112,16.42350918,15.92685183,NO
7.924177541,0.68512812,20.97810493,2.60231727,7,97,2.292064341,25,666.0823698,20.70796777,318.3633877,18.29549333,15.15296347,NO
0.54424094,0.172303151,6.069542522,0.889330264,7,40,8.98949936,6,224.7073405,20.34157424,390.2974036,7.834955007,21.09724157,NO
2.798158656,0.120517361,19.84813517,1.087610757,6,93,4.095924635,7,403.0294524,15.47401974,395.2851882,12.42587288,23.81075347,NO
1.065621902,0.011385615,9.40337025,1.152351024,6,96,4.718004676,4,307.1797959,22.35646058,395.7813566,16.81649215,15.71416402,NO
9.199729964,0.079214846,18.5300767,1.903166568,6,73,2.851697227,24,666.8309576,20.39825578,5.310778612,18.11763508,12.69473256,NO
0.142697028,85.64457773,2.101296598,1.083383472,7,37,9.661419893,3,313.7305228,17.48055788,397.7773633,6.472164759,25.64215448,NO
1.612012257,1.030652027,8.384009381,0.919376565,7,101,4.58291065,5,307.7526199,21.45934205,377.4392241,14.46230972,15.46356393,NO
4.395119386,0.311950519,20.00291922,1.857987179,7,94,2.67678406,5,403.7953165,15.55085036,88.72050702,17.59939306,13.19507236,NO
0.365744649,22.19029344,7.286581969,1.391653174,8,8,9.506718581,8,330.3696403,20.43733822,387.6468452,4.198591802,30.69185352,NO
1.037874347,35.69950469,6.703584056,0.88568745,6,23,7.264959577,3,305.620729,18.65081246,363.3570573,8.436497142,19.56219463,NO
0.880329882,0.474694239,22.14798107,2.303619758,7,99,2.438494996,5,437.548601,21.46492172,396.2794187,13.19345369,20.4163087,NO
0.85626896,0.940471763,10.38030565,0.57732624,-1,85,4.59627,4,304.7773099,19.31563347,391.5965945,19.57455161,18.36160693,NO
0.587741503,26.72053996,5.820528584,1.218020464,6,48,8.343901016,9,284.7676962,20.67329641,397.2760369,11.43160517,19.91900924,NO
1.158883898,0.486708591,4.590992578,0.575123656,7,27,6.313216785,4,430.357577,18.92697243,383.5220272,10.73278104,19.30926524,NO
3.485677399,0.3820622,20.23131601,2.016821016,7,96,2.789208643,5,403.6731212,15.79428783,297.1732824,12.66214121,26.42041314,NO
5.06482342,0.117070943,20.31816645,1.987511949,6,101,2.582751145,5,403.0334689,15.73442841,398.5509301,27.56933957,16.60079635,NO
0.816532884,0.926922224,7.282418708,2.647665668,6,43,4.437207934,5,279.7728361,20.61821729,397.3200617,9.664057647,21.71337318,NO
6.850501108,0.722296323,19.66698149,1.112517292,8,76,3.402793718,25,666.564481,21.66415675,98.31520719,13.74597577,16.47376297,NO
1.472587689,1.544133819,11.94601383,3.117830196,6,93,4.017583464,4,277.4872902,18.62648531,393.9888463,18.83814266,22.60559247,YES
5.378733236,0.002507783,18.261081,1.723823554,7,68,3.136989907,25,667.0923464,23.40190902,375.4387103,13.16890645,30.73095549,NO
