student_id,department,study_mode,hosteller,attendance,assignment_score,midterm_score,final_score,study_hours,backlogs
6882,ME,Online,No,73,50,54,46,3.7,6
6883,ECE,Online,No,69,38,99,52,4.8,7
6884,EE,Online,No,56,77,82,85,3.7,3
6885,ME,Hybrid,Yes,98,53,79,55,3.5,4
6886,ME,Online,Yes,72,58,45,45,1.2,1
6887,ME,Online,No,48,32,50,63,,2
6888,ECE,Hybrid,No,99,53,84,44,4.9,6
6889,ECE,Hybrid,No,90,50,48,68,6.3,3
6890,EE,Offline,No,58,92,82,50,5.7,0
6891,EE,Online,Yes,62,40,91,34,2.6,2
6892,EE,Offline,Yes,72,56,52,90,4.9,3
6893,ECE,Hybrid,Yes,98,45,95,28,7.7,2
6894,ME,Online,No,75,62,88,43,3.3,0
6895,ME,Online,Yes,69,61,90,81,2.5,7
6896,CE,Online,Yes,87,31,31,44,9.2,1
6897,ECE,Online,No,99,52,62,51,1.3,4
6898,ECE,Online,No,68,77,86,29,6,1
6899,ME,Online,Yes,90,72,30,29,5.5,3
6900,ECE,Online,No,84,45,30,42,4.5,2
6901,ME,Online,No,,53,90,92,3.6,2
6902,EE,Online,No,68,,76,47,4.2,0
6903,CE,Hybrid,Yes,59,89,47,78,8.7,1
6904,ME,Online,No,86,77,62,45,2.8,0
6905,ECE,Online,Yes,72,72,47,95,5.5,6
6906,ME,Online,No,93,82,26,88,,1
6907,CE,Hybrid,Yes,96,65,34,34,7.8,6
6908,ME,Offline,Yes,63,39,66,57,4.4,0
6909,CSE,Hybrid,Yes,52,46,44,53,3.4,7
6910,CE,Offline,No,75,66,29,50,5.5,0
6911,CSE,Offline,No,56,97,39,57,5.1,6
6912,CE,Online,Yes,53,83,58,53,4.4,2
6913,EE,Hybrid,Yes,56,46,78,79,8.1,6
6914,ECE,Offline,No,82,88,27,85,1.9,4
6915,ME,Online,Yes,69,84,70,71,3.2,3
6916,EE,Online,Yes,45,72,28,42,6.4,1
6917,ME,Offline,No,70,66,44,69,2.9,6
6918,CSE,Offline,Yes,63,94,24,63,2,6
6919,CSE,Offline,No,94,73,68,97,7.1,3
6920,CE,Online,No,52,96,42,27,3.1,2
6921,CSE,Hybrid,Yes,58,91,65,77,6.8,4
6922,EE,Online,No,96,93,30,45,4,4
6923,CSE,Offline,Yes,58,67,75,54,7.5,7
6924,EE,Hybrid,No,89,,38,43,2.8,2
6925,EE,Hybrid,Yes,96,83,99,75,1.1,2
6926,ME,Offline,Yes,90,55,27,98,3.2,6
6927,ECE,Offline,Yes,72,35,90,30,5.7,7
6928,CE,Offline,Yes,68,41,77,35,5.1,3
6929,ECE,Online,Yes,60,97,37,87,,2
6930,CE,Hybrid,Yes,95,81,84,94,6,5
6931,CSE,Online,No,83,67,24,32,6.6,2
6932,EE,Hybrid,No,91,81,47,94,7,1
6933,EE,Hybrid,Yes,99,53,26,30,3.8,2
6934,EE,Offline,Yes,75,48,44,89,3.3,6
6935,EE,Offline,Yes,68,30,69,45,,7
6936,CE,Hybrid,No,95,93,35,73,,4
6937,ECE,Online,No,98,80,93,36,3.3,1
6938,EE,Offline,No,75,72,28,49,5.2,4
6939,CE,Offline,Yes,62,47,99,25,8,1
6940,ME,Online,No,95,78,35,59,2.3,2
6941,EE,Online,No,57,53,87,31,4.1,1
6942,CE,Online,No,83,99,91,63,4.5,5
6943,ECE,Online,No,93,77,27,31,3,6
6944,CE,Online,Yes,46,50,25,96,7.8,3
6945,ECE,Hybrid,No,62,67,92,74,7.1,0
6946,CSE,Offline,Yes,63,68,58,65,,6
6947,CE,Offline,Yes,48,46,56,95,5.1,4
6948,CE,Hybrid,No,86,89,32,38,4.2,6
6949,ME,Online,Yes,57,87,22,62,5.7,1
6950,ECE,Hybrid,No,45,84,98,63,5.4,0
6951,ME,Offline,Yes,80,46,41,41,4.2,2
6952,CSE,Online,No,68,83,60,59,6.8,3
6953,ECE,Offline,Yes,76,38,81,66,1.1,3
6954,CSE,Offline,No,52,98,24,45,2.5,7
6955,EE,Hybrid,Yes,87,79,51,84,5.1,2
6956,EE,Hybrid,Yes,51,42,59,97,3.8,2
6957,CE,Online,No,68,44,54,34,6.7,3
6958,CSE,Offline,No,60,61,76,96,6.1,3
6959,ME,Offline,Yes,84,85,70,81,5.5,5
6960,ME,Hybrid,Yes,74,70,33,69,,6
6961,EE,Online,Yes,96,72,23,60,8.8,4
6962,ME,Online,Yes,55,56,32,46,2.1,4
6963,ME,Hybrid,No,91,47,52,67,6.7,1
6964,EE,Offline,No,85,58,69,91,2.6,5
6965,CE,Online,No,88,73,49,77,0.7,0
6966,CE,Online,Yes,61,,23,75,4.7,1
6967,ECE,Hybrid,No,78,61,77,41,1.8,0
6968,CSE,Online,No,98,97,76,67,4.1,7
6969,CSE,Hybrid,Yes,70,71,83,71,6.1,7
6970,ECE,Online,Yes,,56,63,51,4.2,4
6971,CSE,Hybrid,Yes,55,54,93,40,3.2,5
6972,EE,Online,Yes,60,46,56,48,4.6,3
6973,EE,Hybrid,Yes,50,74,80,43,4.9,7
6974,ME,Offline,No,90,42,51,30,3.8,3
6975,ME,Online,Yes,58,46,59,74,4.3,5
6976,ECE,Offline,Yes,82,93,93,27,3.7,4
6977,CSE,Hybrid,No,71,69,71,67,3.4,6
6978,CE,Online,No,93,97,89,77,2.7,6
6979,ME,Offline,Yes,,43,79,75,6.2,4
6980,CE,Hybrid,No,50,64,56,83,3.9,4
6981,CSE,Online,No,48,32,75,52,6.6,7
6982,CSE,Hybrid,Yes,77,60,64,46,6.4,7
6983,EE,Online,Yes,57,86,95,76,5.3,5
6984,EE,Offline,No,59,92,98,39,4,5
6985,CE,Online,No,62,91,49,84,3.8,1
6986,CSE,Hybrid,No,87,47,52,78,6.4,3
6987,CE,Online,Yes,97,91,35,44,6.8,7
6988,ECE,Online,Yes,75,68,38,33,2.9,4
6989,CE,Hybrid,Yes,89,42,99,32,4.5,4
6990,CE,Offline,Yes,67,48,28,85,3.3,3
6991,ECE,Offline,No,46,67,46,47,6,1
6992,CE,Hybrid,Yes,92,30,52,83,7.4,7
6993,CSE,Hybrid,No,63,47,35,87,5.3,0
6994,ECE,Hybrid,Yes,83,83,36,80,2.5,6
6995,ME,Online,Yes,53,87,91,99,2.9,4
6996,EE,Online,Yes,99,73,21,29,2.8,6
6997,CE,Offline,Yes,46,68,38,33,3.9,4
6998,ME,Offline,Yes,85,77,40,47,1.8,4
6999,EE,Offline,No,56,60,46,27,3.9,5
7000,CE,Hybrid,Yes,,92,97,34,5,1
7001,CSE,Online,Yes,71,47,59,73,3.9,2
7002,EE,Offline,Yes,88,76,50,31,2.2,5
7003,EE,Online,Yes,66,54,74,62,5.2,6
7004,CSE,Hybrid,Yes,81,83,66,28,5.9,1
7005,CE,Online,Yes,46,75,30,29,2.5,3
7006,EE,Online,Yes,47,31,70,28,6.7,7
7007,ECE,Offline,Yes,74,32,64,97,4.1,6
7008,EE,Hybrid,Yes,90,75,89,51,3.2,1
7009,CSE,Hybrid,Yes,59,63,67,51,6.9,1
7010,CE,Online,Yes,61,36,20,95,5.1,1
7011,CE,Hybrid,No,76,50,26,78,6.9,2
7012,CE,Offline,Yes,74,42,58,73,7.4,3
7013,ECE,Hybrid,Yes,57,40,76,33,3.3,0
7014,ME,Online,Yes,96,82,21,34,5,0
7015,ECE,Offline,Yes,54,,22,65,4.8,3
7016,CE,Offline,No,78,67,81,52,3.2,6
7017,ME,Offline,No,67,39,60,78,3.1,0
7018,ECE,Hybrid,No,62,56,40,98,5.6,1
7019,EE,Offline,No,57,97,36,68,7.6,7
7020,ME,Hybrid,Yes,65,75,26,86,1.8,0
7021,CE,Offline,No,97,49,32,84,3,1
7022,ME,Hybrid,No,65,94,53,36,1.6,4
7023,CSE,Offline,Yes,91,31,63,49,5.2,2
7024,ECE,Offline,Yes,95,48,72,89,6.3,1
7025,CE,Hybrid,Yes,63,61,38,63,3.9,7
7026,ME,Hybrid,No,98,51,62,50,3.9,5
7027,ME,Online,Yes,51,65,43,54,4.9,1
7028,ME,Hybrid,No,70,47,41,52,1.5,5
7029,ECE,Online,No,91,82,59,39,7.1,7
7030,ME,Online,Yes,55,31,56,32,4.2,6
7031,CSE,Hybrid,Yes,75,92,74,34,5.1,0
7032,CE,Offline,Yes,73,39,50,55,1.7,6
7033,ME,Offline,No,86,65,79,37,5.5,0
7034,CSE,Hybrid,No,56,74,84,45,5.1,5
7035,EE,Online,Yes,84,,35,40,3.6,2
7036,EE,Offline,Yes,80,94,72,92,4.5,4
7037,CE,Offline,No,84,60,28,45,5.6,2
7038,ME,Offline,Yes,64,91,78,30,4.3,0
7039,ECE,Offline,No,50,41,58,53,3.3,5
7040,ECE,Hybrid,No,66,71,38,90,3.1,6
7041,ME,Offline,No,82,86,56,84,6.1,3
7042,ECE,Hybrid,No,55,36,41,52,5.8,6
7043,CE,Hybrid,No,69,89,25,44,3.9,6
7044,ECE,Offline,Yes,98,86,28,92,4.7,1
7045,CSE,Hybrid,No,63,68,38,85,6.1,0
7046,EE,Online,No,97,45,82,38,2,4
7047,CE,Offline,Yes,87,76,76,48,5.9,2
7048,ME,Hybrid,Yes,65,58,82,37,3.2,1
7049,ECE,Online,Yes,52,91,99,79,2.9,6
7050,EE,Offline,Yes,81,82,68,32,3.2,4
7051,ME,Hybrid,Yes,75,78,44,44,,5
7052,EE,Online,No,,76,73,81,4.1,1
7053,ME,Offline,No,69,47,58,53,6.9,7
7054,ME,Online,Yes,51,62,66,34,5.9,0
7055,EE,Offline,No,66,62,55,32,7.5,7
7056,CE,Hybrid,Yes,87,82,21,45,3.1,1
7057,ECE,Online,Yes,51,62,78,74,6,7
7058,ECE,Hybrid,No,61,34,47,66,2.5,5
7059,ME,Hybrid,Yes,60,,73,46,5.2,5
7060,CSE,Online,Yes,58,96,72,48,4,2
7061,ME,Hybrid,No,67,69,84,57,6.4,6
7062,EE,Hybrid,No,52,36,44,89,1.8,4
7063,CE,Online,Yes,74,88,38,90,6.7,0
7064,CE,Offline,No,99,96,60,93,0.4,2
7065,ME,Online,No,64,86,24,73,5.8,4
7066,ECE,Hybrid,No,86,47,82,46,4.6,1
7067,EE,Offline,Yes,64,61,49,74,4.4,4
7068,CE,Online,Yes,92,92,23,39,5.8,0
7069,CSE,Offline,Yes,95,46,35,27,7.5,4
7070,CE,Offline,Yes,,69,51,78,4.8,2
7071,ECE,Online,Yes,91,73,88,77,3.5,1
7072,ECE,Hybrid,Yes,64,48,70,66,8.7,1
7073,EE,Offline,Yes,45,82,36,67,,0
7074,EE,Hybrid,No,51,33,83,52,2.9,5
7075,CE,Online,No,92,80,48,44,5.9,0
7076,ECE,Offline,Yes,76,57,59,37,3.9,2
7077,EE,Hybrid,No,52,73,57,50,5.5,1
7078,CE,Offline,Yes,58,62,71,29,1.2,2
7079,CSE,Hybrid,Yes,99,69,42,66,4.6,0
7080,ME,Hybrid,Yes,52,47,67,59,3.7,6
7081,ECE,Online,No,53,78,95,87,4,2
7082,CSE,Hybrid,Yes,83,61,72,93,4.6,6
7083,CSE,Hybrid,No,62,44,69,99,5.4,3
7084,ECE,Offline,No,69,,48,78,2.8,2
7085,EE,Offline,No,80,97,35,76,2.6,5
7086,ME,Online,Yes,65,38,41,72,5.4,5
7087,EE,Offline,Yes,90,67,62,37,8.4,4
7088,ECE,Hybrid,No,71,53,88,71,4,5
7089,CE,Hybrid,No,76,41,43,78,6,0
7090,EE,Offline,Yes,75,99,39,39,4,1
7091,CE,Online,Yes,83,91,39,84,,6
7092,CE,Offline,No,97,44,59,66,4.6,2
7093,EE,Offline,Yes,92,55,46,82,3.3,6
7094,CE,Hybrid,Yes,83,,60,86,4.7,0
7095,CE,Offline,No,81,57,28,41,2.8,6
7096,ME,Offline,No,69,76,44,53,1.5,0
7097,ECE,Hybrid,No,57,41,72,52,2,7
7098,CE,Online,No,,82,95,63,4.8,0
7099,CSE,Hybrid,No,66,80,21,55,2.8,4
7100,EE,Online,No,94,67,45,53,2,4
7101,ME,Online,No,91,51,37,66,3.9,5
7102,ECE,Offline,No,66,97,47,63,0.8,2
7103,ME,Hybrid,Yes,68,33,33,69,5.4,4
7104,CSE,Online,No,47,85,84,65,,5
7105,CSE,Hybrid,Yes,53,42,50,81,3.8,1
7106,CE,Hybrid,Yes,58,75,95,36,3.3,3
7107,ECE,Offline,No,49,98,79,71,8,4
7108,EE,Online,Yes,74,67,69,47,2.2,2
7109,ECE,Online,No,73,57,87,49,2.6,7
7110,CE,Hybrid,Yes,65,76,92,73,2.6,0
7111,ECE,Online,No,86,67,59,44,-0.6,3
7112,ECE,Offline,Yes,93,48,51,81,6.7,2
7113,CE,Online,Yes,87,92,97,48,3.5,7
7114,ME,Online,No,98,56,69,73,5.8,0
7115,ECE,Hybrid,No,83,60,76,76,4.7,7
7116,ME,Offline,No,74,51,65,28,6.8,7
7117,EE,Online,Yes,97,50,80,41,6.5,6
7118,EE,Hybrid,Yes,,88,88,53,1.7,0
7119,EE,Hybrid,No,78,93,72,94,6.8,7
7120,ECE,Hybrid,No,45,33,36,62,,7
7121,EE,Hybrid,No,84,60,69,33,7,7
7122,CSE,Online,Yes,91,63,26,76,5.8,2
7123,EE,Hybrid,Yes,49,32,98,96,3.6,6
7124,ECE,Offline,Yes,70,62,92,57,3.4,1
7125,ECE,Online,No,60,31,77,81,5.4,1
7126,ME,Hybrid,Yes,74,87,66,86,4.3,2
7127,CE,Online,Yes,48,51,95,31,3.4,1
7128,EE,Online,Yes,66,77,20,98,4.5,2
7129,ME,Offline,Yes,94,58,68,39,,1
7130,ME,Online,Yes,93,30,57,46,4.4,5
7131,ECE,Online,No,96,60,66,26,6.7,7
7132,ME,Online,No,68,66,24,98,5.4,0
7133,ME,Hybrid,No,91,84,74,94,4.7,2
7134,ME,Hybrid,Yes,62,40,37,85,2.6,2
7135,EE,Online,Yes,78,80,72,87,3.7,7
7136,ECE,Hybrid,No,91,69,58,29,5.5,5
7137,ME,Hybrid,No,84,77,61,53,4.4,7
7138,ECE,Online,No,67,83,71,94,,5
7139,ECE,Offline,Yes,58,76,21,25,4,2
7140,CE,Online,No,85,66,96,43,2.4,7
7141,ECE,Offline,No,72,59,90,47,3.2,6
7142,EE,Hybrid,Yes,67,67,74,95,4.1,5
7143,EE,Offline,Yes,47,91,90,46,-1,5
7144,EE,Hybrid,Yes,87,51,62,40,3.8,4
7145,CE,Online,No,81,71,55,25,5,1
7146,CE,Hybrid,No,74,34,63,86,3.3,3
7147,ME,Online,Yes,90,63,84,86,6.2,7
7148,CE,Hybrid,Yes,84,51,38,59,3.8,2
7149,EE,Hybrid,Yes,60,51,30,52,5.9,0
7150,ME,Hybrid,No,74,34,92,27,4,6
7151,CSE,Offline,No,95,31,21,74,,7
7152,EE,Online,No,67,67,91,41,2.7,1
7153,CSE,Online,No,49,92,29,55,1.3,5
7154,ME,Offline,No,54,37,20,89,5.3,7
7155,CE,Hybrid,Yes,64,70,88,28,5.5,2
7156,ME,Online,No,70,41,69,90,3,5
7157,ECE,Online,No,63,95,62,29,5.3,5
7158,CE,Offline,Yes,96,42,34,71,5.9,3
7159,CSE,Online,Yes,81,52,66,44,5.5,0
7160,ECE,Online,No,78,50,79,86,2.5,3
7161,CSE,Online,No,57,91,76,55,3.4,3
7162,EE,Online,Yes,61,58,97,65,5.9,4
7163,CE,Offline,No,70,70,24,89,2.5,2
7164,ECE,Hybrid,Yes,74,92,87,90,5.1,7
7165,ECE,Hybrid,No,61,63,64,34,4.2,2
7166,ECE,Online,No,62,81,26,94,2.9,2
7167,EE,Offline,Yes,89,53,51,76,5.5,3
7168,CSE,Hybrid,Yes,77,84,45,31,,5
7169,EE,Offline,Yes,81,82,21,79,4.8,4
7170,CSE,Offline,Yes,94,49,86,60,5,0
7171,CE,Offline,Yes,81,,64,25,6,5
7172,CE,Online,No,64,79,55,91,,0
7173,ECE,Offline,No,80,30,30,74,4.2,2
7174,ME,Hybrid,Yes,81,92,57,83,3.9,5
7175,ME,Online,Yes,52,,27,75,2,4
7176,CSE,Online,No,86,90,52,32,2.9,2
7177,ECE,Online,No,56,88,54,64,5.2,4
7178,ME,Hybrid,Yes,90,64,62,69,6.1,4
7179,CE,Hybrid,No,60,58,49,39,1.2,3
7180,CSE,Hybrid,No,,,97,33,7.7,1
7181,CSE,Online,No,60,96,55,92,7.7,6
7182,EE,Online,Yes,,90,80,78,5,4
7183,ECE,Offline,Yes,71,70,75,34,4.4,0
7184,CSE,Hybrid,Yes,93,73,71,63,6.9,6
7185,ME,Hybrid,Yes,,57,67,97,2.8,7
7186,CSE,Offline,No,48,32,60,75,5.6,2
7187,ME,Online,No,49,77,77,43,5.4,3
7188,ECE,Hybrid,Yes,81,67,62,84,6.2,5
7189,CSE,Hybrid,No,92,38,70,54,5.7,2
7190,CE,Online,Yes,94,76,75,41,3.2,3
7191,CE,Hybrid,No,87,53,48,45,6.4,6
7192,ME,Online,Yes,95,83,63,79,5.6,7
7193,CE,Online,No,89,42,43,88,6.6,3
7194,CE,Hybrid,No,84,42,97,81,5.8,5
7195,ECE,Online,Yes,76,59,25,96,5.8,7
7196,EE,Offline,Yes,92,79,74,42,5.4,4
7197,ECE,Hybrid,No,96,67,43,54,3.1,6
7198,ME,Offline,Yes,79,,56,80,8.2,2
7199,ECE,Online,No,76,80,34,97,6.2,1
7200,ECE,Offline,Yes,50,59,81,58,6.8,3
7201,CSE,Hybrid,Yes,84,97,79,32,5.8,4
7202,ECE,Offline,No,54,67,47,43,5.3,3
7203,ECE,Offline,Yes,94,30,37,96,1.5,3
7204,EE,Hybrid,No,80,48,59,33,4.5,4
7205,EE,Online,No,95,52,26,96,3.3,4
7206,CSE,Hybrid,No,53,65,45,89,3.8,1
7207,ECE,Offline,Yes,65,99,62,95,5.6,2
7208,CSE,Offline,Yes,92,81,31,38,3.7,3
7209,EE,Hybrid,No,90,34,87,28,6.4,5
7210,CSE,Offline,No,91,32,60,69,5.8,0
7211,EE,Online,No,47,82,55,30,5.3,2
7212,CE,Online,Yes,,74,55,95,6.9,4
7213,CSE,Online,No,74,79,92,68,5.1,3
7214,ECE,Hybrid,Yes,68,58,74,99,2.9,1
7215,CSE,Offline,Yes,97,35,83,76,4.5,3
7216,CE,Online,Yes,80,40,38,34,3.2,7
7217,ME,Offline,Yes,96,56,53,64,-0.8,7
7218,CSE,Offline,No,65,80,40,68,9,7
7219,EE,Offline,No,62,75,83,55,4.5,5
7220,CSE,Hybrid,No,95,32,22,39,5.8,7
7221,EE,Offline,No,58,65,22,82,2.7,2
7222,EE,Hybrid,No,46,49,78,34,5.1,1
7223,EE,Hybrid,Yes,98,79,21,34,1.3,7
7224,CSE,Online,No,66,,31,94,5.6,3
7225,EE,Online,Yes,84,32,67,37,6.7,4
7226,ECE,Online,Yes,58,89,29,58,7,2
7227,ME,Online,Yes,56,51,92,29,3.2,0
7228,EE,Online,No,59,87,80,88,3.9,1
7229,ME,Online,Yes,90,37,62,44,4.9,6
7230,EE,Offline,No,57,74,68,77,3.8,6
7231,ME,Hybrid,Yes,46,68,88,81,3,1
7232,ME,Hybrid,No,53,51,94,80,5.2,0
7233,CSE,Hybrid,Yes,84,31,44,85,6.6,1
7234,ECE,Online,No,91,80,84,99,2.6,3
7235,ME,Hybrid,Yes,96,53,69,79,4.1,6
7236,EE,Online,No,76,89,95,54,5.8,3
7237,ME,Hybrid,Yes,55,54,82,55,4.7,7
7238,CSE,Hybrid,No,73,56,58,72,3.4,0
7239,ME,Hybrid,No,45,53,74,45,,3
7240,EE,Online,Yes,,72,47,57,3.1,1
7241,ME,Online,No,54,90,29,72,2.2,2
7242,ME,Hybrid,No,97,94,33,56,4.4,0
7243,CE,Hybrid,Yes,99,84,60,81,5.9,4
7244,ME,Offline,No,68,71,28,89,4.5,4
7245,ME,Online,Yes,70,67,86,86,4.6,0
7246,CSE,Hybrid,Yes,62,62,74,83,4.3,4
7247,EE,Offline,No,91,62,80,62,4.1,1
7248,ME,Offline,Yes,70,92,83,59,,2
7249,EE,Hybrid,No,51,83,82,50,4.5,6
7250,ME,Offline,Yes,99,43,65,68,,0
7251,CE,Offline,Yes,51,86,92,89,3,2
7252,ECE,Hybrid,Yes,87,85,57,46,3.6,0
7253,ECE,Online,No,76,81,23,78,5.6,7
7254,CE,Offline,Yes,63,55,47,96,6.6,6
7255,CSE,Hybrid,Yes,63,71,69,32,4.4,0
7256,EE,Online,Yes,72,99,40,81,4.4,3
7257,CSE,Offline,Yes,67,36,45,80,3.6,3
7258,EE,Hybrid,Yes,60,60,53,62,5.8,5
7259,CSE,Hybrid,Yes,90,94,68,46,4.7,1
7260,CSE,Hybrid,Yes,48,74,92,51,4.4,5
7261,EE,Offline,Yes,91,74,23,64,1.1,3
7262,CE,Online,Yes,87,45,66,82,5.1,0
7263,EE,Offline,No,76,45,28,74,4.5,2
7264,EE,Hybrid,Yes,,44,38,94,4.9,6
7265,EE,Hybrid,No,,74,95,78,3.7,7
7266,EE,Online,Yes,59,47,28,92,2.7,2
7267,ME,Offline,No,72,34,72,39,9.5,3
7268,CE,Online,No,98,,58,53,4.5,5
7269,ME,Hybrid,No,70,,56,80,3.8,6
7270,ECE,Offline,No,73,78,65,96,1.8,5
7271,EE,Offline,No,48,,92,79,5.8,2
7272,ECE,Offline,Yes,48,33,74,39,4.6,0
7273,CE,Online,No,92,49,28,72,1.8,0
7274,ECE,Offline,No,51,84,86,73,2.9,4
7275,CSE,Offline,No,61,42,85,75,1.7,6
7276,CE,Hybrid,No,50,35,66,76,1.7,6
7277,ME,Online,Yes,85,84,38,54,4,1
7278,ECE,Online,Yes,45,37,99,81,3.2,4
7279,CE,Online,Yes,97,96,71,39,,7
7280,ME,Offline,Yes,81,42,36,82,5,6
7281,ECE,Hybrid,Yes,75,48,35,35,5.3,7
7282,CSE,Offline,No,72,47,29,97,0.8,2
7283,ME,Online,No,76,41,84,45,6,1
7284,CSE,Offline,Yes,55,63,26,25,5.9,4
7285,EE,Online,No,46,34,79,82,4.2,4
7286,CE,Online,No,89,,96,92,6.4,7
7287,CE,Hybrid,No,69,72,98,61,6.5,1
7288,CE,Offline,Yes,65,42,43,66,4.1,7
7289,CE,Hybrid,Yes,85,90,64,54,5.9,2
7290,CSE,Online,No,75,90,90,30,4,2
7291,EE,Offline,No,45,99,55,90,4.7,5
7292,CSE,Offline,No,45,64,72,35,6.5,6
7293,CE,Online,No,72,32,26,64,2.5,1
7294,EE,Online,No,,55,87,74,4,0
7295,CSE,Offline,Yes,60,32,45,74,7.8,5
7296,CE,Online,Yes,60,58,69,54,5.5,6
7297,CSE,Hybrid,Yes,62,64,78,91,4.1,0
7298,ECE,Hybrid,Yes,68,78,25,55,2.2,6
7299,CE,Hybrid,No,50,94,62,33,4,0
7300,ME,Online,No,88,57,94,63,6.5,7
7301,ECE,Hybrid,Yes,58,43,60,97,2.1,2
7302,ME,Offline,No,52,57,33,87,9.9,6
7303,ECE,Online,Yes,56,57,73,95,,7
7304,EE,Offline,Yes,59,55,81,96,4.4,4
7305,EE,Online,Yes,81,77,39,82,7,4
7306,ECE,Hybrid,Yes,50,97,78,55,3.2,7
7307,ME,Hybrid,No,67,80,25,54,6.9,0
7308,ECE,Offline,Yes,73,30,26,97,5.3,0
7309,ME,Online,Yes,60,43,43,81,4.9,1
7310,CE,Hybrid,Yes,78,68,47,45,,5
7311,CSE,Hybrid,Yes,98,45,99,55,2.9,0
7312,CE,Online,No,63,40,81,31,0.6,0
7313,ME,Online,Yes,93,37,22,58,5.4,0
7314,EE,Offline,No,52,79,24,71,5.4,7
7315,CE,Online,Yes,94,66,97,48,4.8,4
7316,CE,Hybrid,Yes,85,69,30,74,6.2,3
7317,EE,Online,Yes,69,98,26,79,5.1,4
7318,EE,Hybrid,Yes,64,73,90,79,4.8,2
7319,ME,Hybrid,No,93,90,30,30,5.7,6
7320,EE,Hybrid,Yes,91,,83,27,5.6,6
7321,EE,Offline,Yes,95,,99,54,5.9,2
7322,CE,Online,Yes,94,82,46,48,4.7,6
7323,CSE,Hybrid,No,62,,51,43,3.7,5
7324,CSE,Online,Yes,55,30,28,61,4,1
7325,EE,Hybrid,Yes,83,56,36,49,6.1,4
7326,ME,Hybrid,No,72,,94,46,4.4,6
7327,EE,Online,No,70,73,69,54,3.2,1
7328,CE,Offline,No,75,,56,85,2.4,4
7329,CSE,Online,Yes,93,79,28,61,,6
7330,ECE,Online,No,56,42,85,74,3.2,2
7331,ECE,Online,No,54,55,50,51,7,4
7332,CE,Hybrid,Yes,65,82,55,49,-0.4,2
7333,CE,Offline,Yes,77,64,76,90,7,4
7334,ECE,Online,Yes,46,94,58,53,,5
7335,ME,Online,Yes,,41,75,89,3.3,5
7336,CSE,Offline,Yes,80,76,72,53,4,2
7337,EE,Hybrid,No,57,40,33,36,2.8,4
7338,ME,Online,No,98,80,60,41,4.1,1
7339,ME,Online,No,94,44,37,67,2.2,5
7340,ME,Offline,Yes,56,51,74,30,5.5,6
7341,ECE,Offline,No,46,96,28,94,4.8,2
7342,CE,Offline,No,69,76,98,82,6.9,1
7343,CSE,Online,Yes,89,,89,82,0.8,6
7344,CSE,Hybrid,No,88,95,30,44,5.4,4
7345,ECE,Offline,Yes,80,83,85,26,0.3,5
7346,CSE,Online,Yes,57,87,93,68,3.3,7
7347,ECE,Offline,Yes,98,,22,36,1.4,3
7348,EE,Offline,No,73,30,34,29,4.3,6
7349,CE,Offline,No,57,30,82,97,6,4
7350,ECE,Offline,Yes,99,70,59,28,1.6,5
7351,ECE,Offline,Yes,71,39,47,46,6.5,6
7352,ME,Offline,Yes,69,31,63,44,4.7,1
7353,CSE,Hybrid,Yes,58,55,60,64,,3
7354,CSE,Hybrid,Yes,78,62,57,27,3.7,7
7355,CSE,Hybrid,Yes,70,41,73,89,5.5,3
7356,EE,Online,No,56,82,80,28,8.6,6
7357,CSE,Hybrid,No,47,59,29,83,4.3,1
7358,EE,Hybrid,Yes,71,62,23,74,7,5
7359,EE,Hybrid,No,87,32,30,52,5.7,2
7360,CE,Offline,No,71,41,77,26,5.4,1
7361,ECE,Hybrid,Yes,,,67,50,6.3,0
7362,CSE,Offline,Yes,87,42,98,46,3.2,6
7363,EE,Hybrid,Yes,81,76,40,86,6.7,1
7364,EE,Hybrid,Yes,84,35,56,59,,6
7365,ME,Online,Yes,94,97,99,90,0.8,0
7366,CE,Hybrid,Yes,,62,69,25,4,5
7367,ME,Hybrid,No,76,84,63,94,3.8,1
7368,ME,Hybrid,Yes,70,,96,34,2.5,0
7369,ME,Online,Yes,97,51,63,71,2.2,5
7370,EE,Offline,No,61,84,79,73,4.1,5
7371,ME,Offline,Yes,51,92,62,79,6.2,6
7372,ECE,Online,Yes,72,72,45,99,,6
7373,EE,Online,Yes,48,46,38,40,4.6,4
7374,CE,Online,Yes,89,85,29,35,3.8,6
7375,CSE,Offline,No,52,42,71,58,7.3,4
7376,EE,Offline,Yes,62,94,76,55,3.1,6
7377,ECE,Online,Yes,97,31,26,95,5.4,5
7378,CSE,Online,Yes,97,59,64,96,5.1,4
7379,EE,Hybrid,No,89,65,95,70,3.3,1
7380,ECE,Hybrid,Yes,55,,23,63,2.8,7
7381,CE,Online,No,84,77,95,30,5.3,2
7382,CSE,Offline,Yes,59,94,46,52,,1
7383,EE,Hybrid,No,,77,40,32,6.4,4
7384,CE,Hybrid,No,57,94,55,25,3.4,5
7385,EE,Online,No,67,91,81,31,1.4,5
7386,ECE,Online,No,92,61,59,83,7.9,3
7387,EE,Offline,Yes,,96,68,49,,7
7388,ECE,Offline,Yes,75,80,53,46,,4
7389,ECE,Online,Yes,82,68,70,29,,5
7390,CE,Hybrid,No,54,69,57,75,5.3,2
7391,ME,Online,Yes,51,54,80,97,4.8,3
7392,EE,Online,No,49,61,70,39,4.3,1
